Session ID*,Transcript Status,Score,Pass/Fail,Request Date/Time,Registration Date/Time,User ID*,Completion Date/Time,Due Date/Time‡,Archived,User Exempt Reason,Approver Exempt Reason,User's Exemption Comments,Approver's Exemption Comments,Exempt By,Comments
Technical_Fanuc Level I (Ranken)-0002,No Show,0,Pass,2021-07-26 19:48:27,2021-07-26 19:48:27,86289,2021-07-26 14:10:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-02-09 08:00:00,2015-02-09 08:00:00,86713,2015-02-09 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2017-06-02 08:00:00,2017-06-02 08:00:00,86713,2017-09-02 00:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-12-13 20:21:06,2018-12-13 20:21:06,86713,2018-05-24 22:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-30 08:00:00,2015-09-30 08:00:00,86903,2015-09-30 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2016-01-11 08:00:00,2016-01-11 08:00:00,86956,2016-01-11 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-16 08:00:00,2015-09-16 08:00:00,87020,2015-09-16 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-02-09 08:00:00,2015-02-09 08:00:00,87021,2015-02-09 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-09-16 08:00:00,2015-09-16 08:00:00,87022,2015-09-16 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2023-03-31 12:42:17,2023-03-31 12:42:17,87505,2023-03-31 12:40:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0118,Completed,0,Pass,2023-03-24 02:13:26,2023-03-24 02:13:26,87528,2023-04-04 13:20:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-08-06 08:00:00,2016-08-06 08:00:00,87564,2016-09-06 00:00:00,,0,0,0,,,,
Auditor Training (vendor) Class,Completed,0,Pass,2017-03-27 08:00:00,2017-03-27 08:00:00,87571,2017-03-29 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2015-10-22 08:00:00,2015-10-22 08:00:00,87571,2015-10-22 00:00:00,,0,0,0,,,,
Computer Skills_Excel Basic Class,Completed,0,Pass,2017-04-24 08:00:00,2017-04-24 08:00:00,87571,2017-04-28 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-01-23 08:00:00,2017-01-23 08:00:00,88125,2017-01-26 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:22:56,2018-12-13 20:22:56,93363,2018-03-05 22:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0121,Completed,0,Pass,2023-03-31 13:04:27,2023-03-31 13:04:27,94539,2023-03-28 13:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-10-22 14:21:11,2018-10-22 14:21:11,94539,2018-08-30 22:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-10-22 14:09:35,2018-10-22 14:09:35,94539,2018-09-27 22:00:00,,0,0,0,,,,
Train the Trainer_Scissor & Boom Instructor Class,Completed,0,Pass,2017-01-11 08:00:00,2017-01-11 08:00:00,94539,2017-01-11 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-03-10 08:00:00,2017-03-10 08:00:00,94617,2017-10-13 00:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0031,Completed,0,Pass,2021-08-24 15:24:53,2021-08-24 15:24:53,95098,2021-08-25 03:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0029,Completed,0,Pass,2021-08-24 15:16:44,2021-08-24 15:16:44,95110,2021-08-24 12:15:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0031,Completed,0,Pass,2021-08-24 15:24:53,2021-08-24 15:24:53,95115,2021-08-25 03:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0001,Cancelled,0,Pass,2019-03-14 07:21:36,2019-03-14 07:21:36,97597,2019-03-14 08:55:02,,0,0,0,,,,
Computer & Software_Excel Intermediate-0003,Completed,0,Pass,2018-11-26 15:04:18,2018-11-26 15:04:18,97654,2019-02-15 18:55:00,,0,0,0,,,,
Computer_Excel Basic-0011,Completed,0,Pass,2019-10-01 18:40:42,2019-10-01 18:40:42,97654,2019-08-02 17:25:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0115,Completed,0,Pass,2023-03-24 07:48:41,2023-03-24 07:48:41,97956,2023-04-04 13:20:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0003,Completed,0,Pass,2019-05-02 14:30:44,2019-05-02 14:30:44,98443,2019-02-15 14:50:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0003,Completed,0,Pass,2018-04-12 03:36:51,2018-04-12 03:36:51,98804,2019-02-15 14:50:00,,0,0,0,,,,
Computer_Excel Basic-0011,Completed,0,Pass,2019-01-29 00:44:11,2019-01-29 00:44:11,98804,2019-08-02 17:25:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2018-04-12 14:10:30,2018-04-12 14:10:30,99048,2018-12-13 15:05:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-10-22 13:50:19,2018-10-22 13:50:19,99614,2018-10-18 14:50:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-11-19 15:00:53,2018-11-19 15:00:53,99614,2018-11-16 15:10:00,,0,0,0,,,,
Leadership_Emotional Intelligence Training-0002,Completed,0,Pass,2019-09-13 14:23:52,2019-09-13 14:23:52,99700,2019-10-24 14:55:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0003,Completed,0,Pass,2019-01-30 20:40:12,2019-01-30 20:40:12,99897,2019-02-15 14:50:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0030,Cancelled,0,Pass,2021-08-24 15:23:41,2021-08-24 15:23:41,100524,2021-08-25 02:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0115,Completed,0,Pass,2023-03-24 07:48:41,2023-03-24 07:48:41,101910,2023-04-04 13:20:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0030,Completed,0,Pass,2021-08-24 15:23:41,2021-08-24 15:23:41,102844,2021-08-25 02:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2019-07-30 14:23:24,2019-07-30 14:23:24,102856,2019-07-29 14:20:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken)-0001,Completed,0,Pass,2021-12-07 20:59:22,2021-12-07 20:59:22,104300,2021-07-22 15:55:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0121,Completed,0,Pass,2023-03-31 13:04:28,2023-03-31 13:04:28,105696,2023-03-28 13:00:00,,0,0,0,,,,
Onboarding_Mentor Certification Training-0030,Completed,0,Pass,2021-08-24 15:23:41,2021-08-24 15:23:41,106437,2021-08-25 02:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0119,Completed,0,Pass,2023-03-30 16:47:40,2023-03-30 16:47:40,107045,2023-04-04 13:20:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0118,Completed,0,Pass,2023-03-24 02:13:27,2023-03-24 02:13:27,108192,2023-04-04 13:20:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0115,Completed,0,Pass,2023-03-30 19:54:29,2023-03-30 19:54:29,109693,2023-04-04 13:20:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0121,Completed,0,Pass,2023-03-31 13:04:28,2023-03-31 13:04:28,112704,2023-03-28 13:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0121,Completed,0,Pass,2023-03-31 13:04:28,2023-03-31 13:04:28,113191,2023-03-28 13:00:00,,0,0,0,,,,
ILTclass_Inactivate,Completed,0,Pass,2023-11-29 01:07:20,2023-11-29 01:07:20,147480,2023-11-29 01:07:20,,0,0,0,,,,
QR code ILTcourse-0001,Registered,0,Pass,2024-01-22 22:48:48,2024-01-22 22:48:48,147480,,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2017-10-04 08:00:00,2017-10-04 08:00:00,900010,2017-04-13 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-04-17 08:00:00,2017-04-17 08:00:00,900012,2017-04-20 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-08-06 08:00:00,2016-08-06 08:00:00,900029,2016-09-06 00:00:00,,0,0,0,,,,
Compliance_LIVE Fire Extinguisher Training_MO-0118,Completed,0,Pass,2023-03-28 13:54:11,2023-03-28 13:54:11,900039,2023-04-04 13:20:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken)-0001,Completed,0,Pass,2021-12-07 20:59:22,2021-12-07 20:59:22,900039,2021-07-22 15:55:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-03-04 08:00:00,2017-03-04 08:00:00,900048,2017-06-04 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-08-06 08:00:00,2016-08-06 08:00:00,900061,2016-09-06 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-08-06 08:00:00,2016-08-06 08:00:00,900063,2016-09-06 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-03-02 08:00:00,2016-03-02 08:00:00,900081,2016-05-02 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-03-02 08:00:00,2016-03-02 08:00:00,900083,2016-05-02 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-03-02 08:00:00,2016-03-02 08:00:00,900085,2016-05-02 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:18:51,2018-12-13 20:18:51,900085,2018-04-26 22:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-12-13 20:26:51,2018-12-13 20:26:51,900085,2018-07-06 22:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-11-03 08:00:00,2016-11-03 08:00:00,900125,2016-11-03 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-03-04 08:00:00,2017-03-04 08:00:00,900146,2017-06-04 00:00:00,,0,0,0,,,,
Computer & Software_JDE Class,Completed,0,Pass,2017-02-05 08:00:00,2017-02-05 08:00:00,900171,2017-02-05 00:00:00,,0,0,0,,,,
Computer & Software_Microsoft Outlook Class,Completed,0,Pass,2017-04-28 08:00:00,2017-04-28 08:00:00,900171,2017-04-28 00:00:00,,0,0,0,,,,
Computer & Software_Shop Floor Data Entry Class,Completed,0,Pass,2017-10-05 08:00:00,2017-10-05 08:00:00,900171,2017-10-05 00:00:00,,0,0,0,,,,
Computer Skills_Excel Basic Class,Completed,0,Pass,2017-04-30 08:00:00,2017-04-30 08:00:00,900171,2017-04-30 00:00:00,,0,0,0,,,,
Computer_GDP (eTime dept tracking) Class,Completed,0,Pass,2017-04-28 08:00:00,2017-04-28 08:00:00,900171,2017-04-28 00:00:00,,0,0,0,,,,
Computer_FileHold Class,Completed,0,Pass,2017-09-05 08:00:00,2017-09-05 08:00:00,900171,2017-09-05 00:00:00,,0,0,0,,,,
Legal_FMLA for Management (AGG specifics) Class,Completed,0,Pass,2017-05-15 08:00:00,2017-05-15 08:00:00,900171,2017-05-15 00:00:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2017-04-27 08:00:00,2017-04-27 08:00:00,900171,2017-04-27 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-01-30 08:00:00,2017-01-30 08:00:00,900214,2017-02-02 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2017-03-27 08:00:00,2017-03-27 08:00:00,900223,2017-03-30 00:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2017-10-04 08:00:00,2017-10-04 08:00:00,900223,2017-04-13 00:00:00,,0,0,0,,,,
Technical_Fanuc Level III (Ranken) Class,Completed,0,Pass,2017-05-15 08:00:00,2017-05-15 08:00:00,900223,2017-05-18 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:04:25,2018-12-13 20:04:25,900231,2018-03-15 22:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2018-12-13 20:10:57,2018-12-13 20:10:57,900231,2018-03-22 22:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0001,Cancelled,0,Pass,2019-11-01 17:59:27,2019-11-01 17:59:27,900244,2019-03-22 22:00:00,,0,0,0,,,,
Computer & Software_Excel Intermediate-0004,Registered,0,Pass,2019-04-17 13:00:23,2019-04-17 13:00:23,900244,,,0,0,0,,,,
Computer_Excel Basic-0011,Completed,0,Pass,2019-11-01 17:59:27,2019-11-01 17:59:27,900244,2019-08-02 17:25:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2016-08-06 08:00:00,2016-08-06 08:00:00,900244,2016-09-06 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-06-02 08:00:00,2017-06-02 08:00:00,900277,2017-09-02 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-04-17 08:00:00,2017-04-17 08:00:00,900388,2017-04-20 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2017-03-04 08:00:00,2017-03-04 08:00:00,900391,2017-06-04 00:00:00,,0,0,0,,,,
Technical_Fanuc Level I (Ranken) Class,Completed,0,Pass,2018-12-13 20:04:25,2018-12-13 20:04:25,900445,2018-03-15 22:00:00,,0,0,0,,,,
Technical_Fanuc Level II (Ranken) Class,Completed,0,Pass,2017-03-20 08:00:00,2017-03-20 08:00:00,900468,2017-03-23 00:00:00,,0,0,0,,,,
Technical_Fanuc Level III (Ranken) Class,Completed,0,Pass,2017-05-15 08:00:00,2017-05-15 08:00:00,900468,2017-05-18 00:00:00,,0,0,0,,,,
Leadership_Emotional Intelligence Training-0002,Completed,0,Pass,2019-09-16 14:01:48,2019-09-16 14:01:48,ASK010133,2019-10-24 14:55:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,KY000005,2015-08-27 00:00:00,,0,0,0,,,,
Auditor Training (vendor) Class,Completed,0,Pass,2017-03-27 08:00:00,2017-03-27 08:00:00,NA77601,2017-03-29 00:00:00,,0,0,0,,,,
Core_ Core Operator Training (AGGU) Class,Completed,0,Pass,2015-08-27 08:00:00,2015-08-27 08:00:00,NA77601,2015-08-27 00:00:00,,0,0,0,,,,
Leadership_Emotional Intelligence Training-0002,Completed,0,Pass,2019-09-20 14:21:13,2019-09-20 14:21:13,NA77601,2019-10-24 14:55:00,,0,0,0,,,,
Requirement_Lead Auditor Training with Supplier Auditor Certification (ISO 9001:2008_ISO/TS 16949:20,Completed,0,Pass,2019-06-05 16:45:48,2019-06-05 16:45:48,NA77601,2015-10-30 16:45:00,,0,0,0,,,,
Safety_Token Yochi Class,Completed,0,Pass,2016-10-08 08:00:00,2016-10-08 08:00:00,NA77601,2016-10-08 00:00:00,,0,0,0,,,,
reflection activity test,Completed,100,Pass,2021-03-25 19:58:38,2021-03-25 19:58:38,RTM0124,2021-03-25 19:40:00,,0,0,0,,,,
reflection activity test,Cancelled,0,Pass,2021-03-25 20:43:24,2021-03-25 20:43:24,KLAadmin,2022-09-30 15:41:48,,0,0,0,,,,
